service_request_id|status|service_name|service_code|description|agency_responsible|requested_datetime|updated_datetime|expected_datetime|address|zipcode|latitude|longitude|requested_date|updated_date|last_table_update
SR21102965|NEW|"""Default, parks"""|"""DFLTPARK"""|"""Transfer: 12/06/2021 3:38 AM/SMOORETRANSFER TO PARKS IN A WALKING  TRAIL  - Request entered through the Web. Refer to Intake Questions for further description."""|Park Department|2021-12-05|2021-12-06|2022-01-05|"""4104 DUMONT ST, CINC - GJ2185731819"""|45226.0|39.1073140178071|-84.4341800167911|12/05/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21103264|OPEN|"""Sidewalk, Obstructions"""|"""ADASDWKO"""|"""Citizens states side walk is being blocked by tree branches and citizens are having to walk in the street. """|Dept of Trans and Eng|2021-12-06|2021-12-06|2022-06-04|"""3097 LOSANTIVILLE AV - GJ2190540294 """|45213.0|39.1835868356752|-84.4308629958172|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21103353|NEW|"""Dumping, prv prop <2500 sq ft"""|"""DUMP-PVS"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-06|2021-12-06|2022-01-20|"""1683 KNOX ST, CINC - GJ1166133938"""|45214.0|39.128920635476|-84.5513445580614|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21103153|NEW|"""Building, residential"""|"""BLD-RES"""|"""ceiling caving in/toilet leaking/light fixture removed"""|Cinc Building Dept|2021-12-06|2021-12-06|2022-12-06|"""5305 W KINGSWAY - GJ1725244053 """|45215.0|39.2185959781577|-84.4834801455517|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21103121|NEW|"""Sign Shop,Internal New Request"""|"""SGNSHPNI"""|"""Sign to honor Chief Eliot Isaac. Contact Captain Aaron Jones for further details."""|Public Services|2021-12-06|2021-12-06|2022-12-06|"""3300 COLERAIN AV - GJ1278335589 """|45225.0|39.1435054955578|-84.5378569044142|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21103105|CLOS|"""Corner can, new"""|"""CRNCAN-N"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-06|2021-12-06|2022-01-05|"""1710 ELM ST, CINC - """|45202.0|39.1144271055711|-84.5193419266648|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21103042|NEW|"""Building, residential"""|"""BLD-RES"""|"""The AnnMarie shelter has had no hot water for the last 2 weeks for the residents. Its at least the entire first fl."""|Cinc Building Dept|2021-12-06|2021-12-06|2022-12-06|"""2499 READING RD - GJ1592333774 """|45206.0|39.1263947851103|-84.5021371384007|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21103206|NEW|"""Sewage, surfacing priv prop"""|"""SWGTSDOP"""|"""ON SIDE OF THE PNC BLD FACING HAMILTON AVE  POSS SEWAGE OR JUST FECES"""|Cinc Health Dept|2021-12-06|2021-12-06|2022-06-04|"""5851 HAMILTON AV - GJ1184541683 """|45224.0|39.1985963454599|-84.546796529718|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21103366|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-06|2021-12-06|2022-01-20|"""333 W MCMILLAN ST, CINC - GJ1400933896"""|45219.0|39.1279722026039|-84.5242159636645|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21103128|NEW|"""Plumbing, defective"""|"""PLMB_DEF"""|"""**CALLER HAS COVID*** THIS IS DAY ONE OF QUARENTINE **TOILET BROKE STOVE BROKE"""|Cinc Health Dept|2021-12-06|2021-12-06|2022-06-04|"""1237 DEWEY AV - GJ0903232401 """|45205.0|39.1157176392304|-84.5822123469557|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21103364|NEW|"""Parking, grass front yd res"""|"""PRKNGYRD"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-12-06|2021-12-06|2022-06-04|"""2327 CHICKASAW ST, CINC - GJ1417133659"""|45219.0|39.1257983829109|-84.5224116006621|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21103307|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-06|2021-12-06|2022-01-20|"""4724 GREEN GLEN LN, CINC - GJ0788533236"""|45238.0|39.1235085473396|-84.5951994937936|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21103157|NEW|"""Rats, problem/infestation"""|"""RATS"""|"""FROM THIS ADDRESS THAT HAS TRASH IN THE YARD CAUSING RAT ISSUE AT 1425 , OK TO COME TO 1425 TO VIEW"""|Cinc Health Dept|2021-12-06|2021-12-06|2022-06-04|"""1417 W NORTH BEND RD - GJ1219942049 """|45224.0|39.201806900759|-84.5425838157751|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21103303|NEW|"""Building, residential"""|"""BLD-RES"""|"""WATER GUSHING IN FRONT YARD - GCWW NOTIFIED"""|Cinc Building Dept|2021-12-06|2021-12-06|2022-12-06|"""3557 VINE ST - GJ1491236050 """|45220.0|39.1471373500742|-84.5131076816199|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21103254|OPEN|"""Service complaint, trash"""|"""SVCCMPLT"""|"""Citizen states that his toters are placed in the street each collection week. Said he is tired of paying for new cans that are damaged due to being hit by cars. Says he has video of the toters in the street """|Public Services|2021-12-06|2021-12-06|2022-01-05|"""458 ELBERON AV - GJ1043430624 """|45205.0|39.099373859566|-84.5665657144173|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21103229|PEND|"""Sign, handicap parking signs"""|"""HNDCPPRK"""|""" """|Dept of Trans and Eng|2021-12-06|2021-12-06|2022-06-04|"""1744 DALEWOOD PL - GJ1899239407 """|45237.0|39.1763343721416|-84.4648535335062|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21103053|OPEN|"""Service complaint, trash"""|"""SVCCMPLT"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-06|2021-12-06|2022-01-05|"""4324 BEECH HILL AV, CINC - GJ1285538172"""|45223.0|39.1667465718092|-84.5362094062628|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21103150|NEW|"""Animal bite/scratch-dog """|"""ANIMBDOG"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Health Dept|2021-12-06|2021-12-06|2022-02-04|"""138 E COURT ST, CINC - GJ1516731586"""|45202.0|39.1068946932946|-84.5115576501407|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21103367|NEW|"""Graffiti, removal"""|"""GRFITI"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-06|2021-12-06|2022-01-05|"""326 WARNER ST, CINC - GJ1399033586"""|45219.0|39.1251847189409|-84.5245270972898|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21103183|NEW|"""Building, residential"""|"""BLD-RES"""|"""CITIZEN STATES THAT SHE HAS MOLD IN BATHROOM, NON WORKING TOILET AND NON WORKING KITCHEN SINK THAT IS OVERFLOWING WATER EVERYWHERE. """|Cinc Building Dept|2021-12-06|2021-12-06|2022-12-06|"""2453 WESTWOOD NORTHERN BLVD - GJ0935135646 """|45211.0|39.1448503374567|-84.5775203377877|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21103227|NEW|"""Rats, problem/infestation"""|"""RATS"""|"""INSIDE AND OUT , IN THA HALLS """|Cinc Health Dept|2021-12-06|2021-12-06|2022-06-04|"""6092 BELMONT AV - GJ1047441896 """|45224.0|39.2008458649686|-84.562600936478|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21102856|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-04|2021-12-04|2022-01-18|"""3538 SCHWARTZE AV, CINC - GJ0589535666"""|45211.0|39.1458605413982|-84.6174718776963|12/04/2021 12:00:00 AM|12/04/2021 12:00:00 AM|12/04/2021 12:00:00 AM
SR21102859|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-04|2021-12-04|2022-01-18|"""222 LYON ST, CINC - GJ1451933817"""|45219.0|39.127124152042|-84.5183560968748|12/04/2021 12:00:00 AM|12/04/2021 12:00:00 AM|12/04/2021 12:00:00 AM
SR21102872|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-04|2021-12-06|2022-01-18|"""2512 COOK ST, CINC - """|45214.0|39.1278129281252|-84.5348810445529|12/04/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21102875|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-04|2021-12-04|2022-01-18|"""3565 TRIMBLE AV, CINC - GJ1894535808"""|45207.0|39.1439516304995|-84.4665406677105|12/04/2021 12:00:00 AM|12/04/2021 12:00:00 AM|12/04/2021 12:00:00 AM
SR21102783|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-03|2021-12-03|2022-01-17|"""703 CHALFONTE PL, CINC - GJ1687436449"""|45229.0|39.1502475980507|-84.4902776703591|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
SR21102668|CLOS|"""Sign, grnd mnted new/chang/rem"""|"""NW/MSSNG"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-12-03|2021-12-03|2022-03-03|"""2009 DANA AV, CINC - GJ1922536003"""|45207.0|39.1456389753608|-84.4632338471312|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
SR21102685|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""GLASS EVERYWHERE, TRASH AND GARBAGE ALL OVER THE PARKING LOT AND ALL OVER THE GRASS IN THE FRONT OF PROPERTIES """|Public Services|2021-12-03|2021-12-03|2022-01-17|"""2397 WILLIAMSBURG DR - GJ1066036785 """|45225.0|39.154794098223|-84.5620291796955|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
SR21102801|NEW|"""Dumping, prv prop <2500 sq ft"""|"""DUMP-PVS"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-03|2021-12-03|2022-01-17|"""2210 QUEBEC RD, CINC - """|45214.0|39.1219819523312|-84.5651851427449|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
SR21102618|NEW|"""Building, commercial CBHCODEC"""|"""BLD-COM"""|"""Door modifications made without permits."""|Cinc Building Dept|2021-12-03|2021-12-03|2022-06-01|"""2607 VICTORY PKWY - GJ1742933932 """|45206.0|39.1274447822098|-84.4846783376796|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
SR21102762|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-03|2021-12-03|2022-01-17|"""2502 FORTHMANN PL, CINC - GJ0929634310  PRIVATE STREET"""|45211.0|39.1328380960731|-84.5785688856552|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
SR21102681|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""Litter piled up in a drive way, visible from the street. Mattress, dressers, alot of construstion waste, and trash bags thats torn open. Items contains bed bugs and the rats have trash scattered through the yard."""|Public Services|2021-12-03|2021-12-03|2022-01-17|"""4114 FLOWER AV - GJ0857231252 """|45205.0|39.1054759082653|-84.5878839279418|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
SR21102797|NEW|"""Graffiti, removal"""|"""GRFITI"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-03|2021-12-03|2022-01-02|"""1530 WILLIAM H TAFT RD, CINC - GJ1807933927"""|45206.0|39.1272382391203|-84.477158760902|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
SR21102802|NEW|"""Dumping, prv prop <2500 sq ft"""|"""DUMP-PVS"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-03|2021-12-03|2022-01-17|"""2027 QUEBEC RD, CINC - GJ1024933100"""|45214.0|39.1217161563464|-84.5679238761767|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
SR21102946|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-05|2021-12-05|2022-01-19|"""1275 DEWEY AV, CINC - GJ0903832539"""|45205.0|39.1169611329439|-84.582094040119|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM
SR21102935|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-05|2021-12-06|2022-01-19|"""1735 WESTWOOD AV, CINC - GJ1135333490"""|45214.0|39.1249578860943|-84.5550510104033|12/05/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21102885|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-05|2021-12-05|2022-01-19|"""2500 FERGUSON RD, CINC - GJ0743734248"""|45238.0|39.1327250303003|-84.6000794760617|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM
SR21102972|CLOS|"""Sign, grnd mnted new/chang/rem"""|"""NW/MSSNG"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-12-05|2021-12-06|2022-03-05|"""548 CONROY ST, CINC - GJ1347433344"""|45214.0|39.1231318911626|-84.5305675650026|12/05/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21102922|NEW|"""Tall grass/weeds, private prop"""|"""TLGR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-05|2021-12-05|2022-01-19|"""54 W MCMICKEN AV, CINC - GJ1453532855"""|45202.0|39.118519060775|-84.5184017609657|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM
SR21102928|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-05|2021-12-05|2022-01-19|"""25 E MCMILLAN ST, CINC - """|45219.0|39.1270631610776|-84.5103292938474|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM
SR21102916|NEW|"""Dumping, prv prop <2500 sq ft"""|"""DUMP-PVS"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-05|2021-12-05|2022-01-19|"""1627 STATE AV, CINC - GJ1191632532"""|45204.0|39.1162000027214|-84.5488300741934|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM
SR21102904|NEW|"""Building, illegal use res prop"""|"""BLD_USER"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-12-05|2021-12-05|2022-02-15|"""3605 DAWSON AV, CINC - """|45223.0|39.1512334165614|-84.5480064263229|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM
SR21102933|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-05|2021-12-06|2022-01-19|"""1735 WESTWOOD AV, CINC - GJ1135333490"""|45214.0|39.1249578860943|-84.5550510104033|12/05/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21102909|NEW|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-12-05|2021-12-05|2022-12-05|"""42 W MITCHELL AV, CINC - GJ1548237631"""|45217.0|39.1612338351037|-84.506001046419|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM
SR21102920|CLOS|"""Dumping, prv prop <2500 sq ft"""|"""DUMP-PVS"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-05|2021-12-06|2022-01-19|"""2105 CENTRAL AV, CINC - """|45214.0|39.1207127261645|-84.528978164769|12/05/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21102891|NEW|"""Tree, trim required public"""|"""TRTRIMUF"""|"""Transfer: 12/05/2021 11:08 PM/SMOORETransfer to Parks , Tree Trim Public  - Request entered through the Web. Refer to Intake Questions for further description."""|Park Department|2021-12-05|2021-12-05|2022-12-05|"""4715 KIRBY AV, CINC - GJ1148639233"""|45223.0|39.176634887716|-84.5517106505753|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21102974|NEW|"""Street sweeping"""|"""CLEAN-ST"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-05|2021-12-05|2022-03-05|"""1314 ELAM ST, CINC - GJ1275734997"""|45225.0|39.1381855386506|-84.538341010945|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM
SR21102942|NEW|"""Parking, grass front yd res"""|"""PRKNGYRD"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-12-05|2021-12-05|2022-06-03|"""2917 BELLEVUE AV, CINC - GJ1570734546"""|45219.0|39.1334003949465|-84.5043783168805|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM
SR21102936|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-05|2021-12-05|2022-01-19|"""217 E ROCHELLE ST, CINC - GJ1567634580"""|45219.0|39.1337183906057|-84.5047294299361|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM
SR21102930|NEW|"""Parking, grass front yd res"""|"""PRKNGYRD"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-12-05|2021-12-05|2022-06-03|"""235 FOSDICK ST, CINC - GJ1574434348"""|45219.0|39.1316132858458|-84.5040170725865|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM
SR21102913|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-05|2021-12-05|2022-01-19|"""6303 KENNEDY AV, CINC - GJ2331840486"""|45213.0|39.1849547399766|-84.4144423924109|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM
SR21102926|NEW|"""Graffiti, removal"""|"""GRFITI"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-05|2021-12-05|2022-01-04|"""1913 OHIO AV, CINC - GJ1451632894"""|45202.0|39.1188302525395|-84.5186680561531|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM|12/05/2021 12:00:00 AM
SR21102864|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-04|2021-12-04|2022-01-18|"""3119 GLENMORE AV, CINC - """|45211.0|39.1416277029229|-84.61374356295|12/04/2021 12:00:00 AM|12/04/2021 12:00:00 AM|12/04/2021 12:00:00 AM
SR21102874|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-04|2021-12-04|2022-01-18|"""2500 FERGUSON RD, CINC - GJ0743734248"""|45238.0|39.1327250303003|-84.6000794760617|12/04/2021 12:00:00 AM|12/04/2021 12:00:00 AM|12/04/2021 12:00:00 AM
SR21102650|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""trash and furniture all over front of property"""|Public Services|2021-12-03|2021-12-03|2022-01-17|"""3272 GOBEL AV - GJ0922235821 """|45211.0|39.1464586090131|-84.5789610204407|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
SR21102646|CLOS|"""Vehicle, abandon priv p access"""|"""ABAN-VPR"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Health Dept|2021-12-03|2021-12-06|2022-01-22|"""4754 PROSPERITY PL, CINC - GJ0778833194"""|45238.0|39.1231529584302|-84.596334791699|12/03/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21102652|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""trash and all over front of property"""|Public Services|2021-12-03|2021-12-03|2022-01-17|"""3246 GOBEL AV - GJ0910835727 """|45211.0|39.145637921778|-84.5803122556324|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
